HTTP Status Report for audemarspiguet.com
Generated on: 2025-11-26T10:43:45.683Z

================================================================================
SUMMARY
================================================================================
Total URLs Checked: 7439
✓ Success (2xx): 7292
→ Redirects (3xx): 116
✗ Client Errors (4xx): 0
✗ Server Errors (5xx): 9
✗ Connection Errors: 22

Status Code Breakdown:
  200: 7292 URLs
  301: 9 URLs
  302: 107 URLs
  500: 9 URLs
  ERROR: 22 URLs

================================================================================
DETAILED RESULTS
[200] https://www.audemarspiguet.com/com/es/watch/exceptional-timepieces.html
[200] https://www.audemarspiguet.com/com/es/watch/sports-models.html
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-selfwinding.html
[200] https://www.audemarspiguet.com/com/es/watch/Royal-Oak-Concept-Frosted-Gold-Flying-Tourbillon.html
[200] https://www.audemarspiguet.com/com/es/watch/Royal-Oak-Offshore.html
[200] https://www.audemarspiguet.com/com/es/watch/our-latest.html
[200] https://www.audemarspiguet.com/com/es/watch/new-royal-oak-offshore-diver-.html
[200] https://www.audemarspiguet.com/com/es/watch/code-11-59-by-audemars-piguet-selfwinding-chronograph.html
[200] https://www.audemarspiguet.com/com/es/watch/apxmarvel.html
[200] https://www.audemarspiguet.com/com/es/watch/green-hues-for-the-royal-oak.html
[200] https://www.audemarspiguet.com/com/es/watch/multifaceted-personalities.html
[200] https://www.audemarspiguet.com/com/es/watch/Go-offshore.html
[200] https://www.audemarspiguet.com/com/es/watch/code-11-59-by-audemars-piguet-diamonds.html
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-jumbo-extra-thin-openworked.html
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-new-design-evolution.html
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-jumbo.html
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-50-year-anniversary
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-50-year-anniversary/design-evolution
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-50-year-anniversary/chronicles
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-50-year-anniversary/novelties
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-50-year-anniversary/jumbo
[200] https://www.audemarspiguet.com/com/es/watch/play-of-light.html
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-offshore-music-edition.html
[200] https://www.audemarspiguet.com/com/es/watch/starwheel.html
[200] https://www.audemarspiguet.com/com/es/watch/code-11-59-by-audemars-piguet-selfwinding-stainless-steel.html
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-concept-split-seconds-chronograph-gmt.html
[200] https://www.audemarspiguet.com/com/es/watch/2023-novelties.html
[200] https://www.audemarspiguet.com/com/es/watch/maap-exhibition.html
[200] https://www.audemarspiguet.com/com/es/watch/code-1159-universelle.html
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-offshore-30-years-anniversary.html
[200] https://www.audemarspiguet.com/com/es/watch/apxmarvel-spider-man.html
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-offshore-gemsetting.html
[200] https://www.audemarspiguet.com/com/es/watch/apxalyx.html
[200] https://www.audemarspiguet.com/com/es/watch/design-in-motion.html
[200] https://www.audemarspiguet.com/com/es/watch/ap-x-tamara-ralph.html
[200] https://www.audemarspiguet.com/com/es/watch/2024-novelties.html
[200] https://www.audemarspiguet.com/com/es/watch/code-1159-by-audemars-piguet-selfwinding-pink-gold.html
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-flying-tourbillon-sand-gold.html
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-selfwinding-flying-tourbillon-extra-thin-rd3.html
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-perpetual-calendar-john-mayer.html
[200] https://www.audemarspiguet.com/com/es/watch/seek-beyond.html
[200] https://www.audemarspiguet.com/com/es/watch/remaster02.html
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-mini.html
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-offshore-summer.html
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-concept-carbon.html
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-concept-tourbillon-companion.html
[200] https://www.audemarspiguet.com/com/es/watch/the-beat-goes-on.html
[200] https://www.audemarspiguet.com/com/es/watch/code-1159-by-audemars-piguet-grande-sonnerie-carillon-supersonnerie.html
[200] https://www.audemarspiguet.com/com/es/watch/2025-novelties.html
[200] https://www.audemarspiguet.com/com/es/watch/new-perpetual-calendar-2025.html
[200] https://www.audemarspiguet.com/com/es/watch/dark-blue-ceramic.html
[200] https://www.audemarspiguet.com/com/es/watch/ap-x-cactus-jack.html
[200] https://www.audemarspiguet.com/com/es/watch/highly-complicated-watches.html
[200] https://www.audemarspiguet.com/com/es/watch/smaller-diameter-timepieces.html
[200] https://www.audemarspiguet.com/com/es/watch/royal-oak-jumbo-extra-thin-selfwinding-flying-tourbillon-chronograph-rd5.html
[200] https://www.audemarspiguet.com/com/es/stores.html
[200] https://www.audemarspiguet.com/com/es/watch-collection.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/remaster01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/millenary.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/jules-audemars.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/haute-joaillerie.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/remaster01/26595SR.OO.A032VE.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/remaster01/15240SG.OO.A347CR.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26577TI.OO.D002CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26227BC.ZZ.D011CR.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26228BC.ZZ.D011CR.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26587TI.OO.D067CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26587TI.OO.D010CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26587TI.OO.D031CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26630OR.GG.D326CR.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26589IO.OO.D030CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26620IO.OO.D077CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26589RO.OO.D006CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26650TI.OO.D013CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26650FO.OO.D353CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26589IO.OO.D056CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26227BC.SS.D326CR.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26227BC.SS.D314CR.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26228OR.SS.D314CR.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26228BC.SS.D314CR.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26623BC.GG.D077CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26589IO.OO.D500CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26577IO.OO.D002CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26229BC.ZY.D326CR.01-A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26227BC.YY.D326CR.01-A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26631IO.OO.D002CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26632CN.OO.D100CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26630OR.GG.D626CR.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26656TI.GG.D019VE.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-concept/26650FA.OO.D002CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/15710ST.OO.A002CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26231OR.ZZ.D010CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26231ST.ZZ.D002CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26405CE.OO.A002CA.01.A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26407TI.GG.A002CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26470OR.OO.A125CR.01.A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26471SR.OO.D101CR.01.A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/67540OK.ZZ.A010CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/67543BC.ZZ.9185BC.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/67543BC.ZZ.D204CR.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/67543BC.ZZ.D606CR.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26400IO.OO.A004CA.01.A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26401RO.OO.A002CA.02.A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26231ST.ZZ.D027CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26231OR.ZZ.D003CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/15710ST.OO.A010CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/15710ST.OO.A027CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26582CB.OO.A010CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26582CE.OO.A002CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26231BA.ZZ.D027CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26470ST.OO.A028CR.01.A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26237ST.OO.1000ST.01.A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26231ST.ZZ.D010CA.01.A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26231ST.ZZ.D069CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/15710ST.OO.A085CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/15710ST.OO.A077CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/15710ST.OO.A032CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26236OR.SS.D027CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26236OR.ZZ.D027CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26236OR.SS.D010CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26470ST.OO.A099CR.01.A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26470SO.OO.A002CA.01.A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26470IO.OO.A006CA.01.A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26236OR.YY.D085CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26476OR.ZZ.1273OR.01.A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26480TI.OO.A027CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/15720ST.OO.A052CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26470OR.OO.1000OR.03.A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26470OR.OO.A002CR.02.A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26405CE.OO.A056CA.01.A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26405CE.OO.A030CA.01.A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26405NR.OO.A002CA.01.A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26622TI.GG.D002CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26238CE.OO.1300CE.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26420IO.OO.A009CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26420RO.OO.A002CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26420SO.OO.A002CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26420CE.OO.A127CR.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26400IO.OO.A004CA.02.A.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26238CD.OO.1300CD.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/15600CE.OO.A002CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26238OR.OO.2000OR.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26238ST.OO.2000ST.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26420TI.OO.A027CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26238TI.OO.2000TI.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/15720ST.OO.A027CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26231OR.ZZ.A085CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/15720CN.OO.A002CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26420ST.OO.A828CR.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26420SO.OO.A600CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26622CE.OO.D062CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26236BA.YY.D346CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/15720ST.OO.A009CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26238TI.OO.A056CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26238OK.OO.A002CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26238ST.OO.A340CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/15600TI.OO.A343CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/15601BC.YY.D343CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26423BC.ZZ.D002CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26423BC.ZZ.2100BC.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26424BC.ZZ.D002CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26425BC.ZZ.D002CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26425BC.ZZ.D002CA.02.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/26425BC.ZZ.8045BC.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/77601BC.YY.D343CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/77600TI.OO.A343CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/77605OK.OO.A101CA.01.html
[200] https://www.audemarspiguet.com/com/es/watch-collection/royal-oak-offshore/15605SK.OO.A350CA.01.html
